...1,Year,Treatments,DepNH4,DepNO3,DepP,DepBC,DepSO4,DepHCO3,DepCl,Nin_i,P2O5in_i,K2Oin_i,Nin_o,Pin_o,Kin_o,Cain_o,Mgin_o,Nain_o,Sin_o,Clin_o,Cin_o,c1_yield_grain,c1_yield_straw,N_c1_grain,P_c1_grain,K_c1_grain,Ca_c1_grain,Mg_c1_grain,Na_c1_grain,S_c1_grain,Cl_c1_grain,N_c1_straw,P_c1_straw,K_c1_straw,Ca_c1_straw,Mg_c1_straw,Na_c1_straw,S_c1_straw,Cl_c1_straw,c2_yield_grain,c2_yield_straw,N_c2_grain,P_c2_grain,K_c2_grain,Ca_c2_grain,Mg_c2_grain,Na_c2_grain,S_c2_grain,Cl_c2_grain,N_c2_straw,P_c2_straw,K_c2_straw,Ca_c2_straw,Mg_c2_straw,Na_c2_straw,S_c2_straw,Cl_c2_straw,w,Wsur,Ph,Nfix,BC_we,BC_poolchange,Manure_mount,Ph_manure,Water_manure,CaCO3_decrease_eq,...69,Pin_i,Sin_i,Cain_i,Kin_i,Clin_i,C1_N,C1_P,C1_K,C1_Ca,C1_Mg,C1_Na,C1_S,C1_Cl,C2_N,C2_P,C2_K,C2_Ca,C2_Mg,C2_Na,C2_S,C2_Cl,Up_N,Up_P,Up_K,Up_Ca,Up_Mg,Up_Na,Up_S,Up_Cl,Up_eq_NH4,Up_eq_NO3,Up_eq_P,Up_eq_S,Up_eq_Cl,Up_eq_K,Up_eq_Ca,Up_eq_Mg,Up_eq_Na,AVrate,NH4in_eq_i,NO3in_eq_i,NH4in_eq_o,NO3in_eq_o,N_eq_fix,N_sur,N_eq_sur,Pin_eq_i,Pin_eq_o,P_sur,P_eq_sur,Kin_eq_i,Kin_eq_o,Sin_eq_i,Sin_eq_o,S_sur,S_eq_sur,S_eq_le,Clin_eq_i,Clin_eq_o,Cl_sur,Cl_eq_sur,Cl_eq_le,Cain_eq_i,Cain_eq_o,Mgin_eq_o,Nain_eq_o,BC_eq_le,BC_eq_sur,H_c_manure,Hin_eq_o,H_eq_in_i,H_eq_in_dep,Up_eq_H,H_eq_le,H_c,HCO3_c,HCO3_eq_le,HCO3_eq_in_o,NO3_eq_le,n_eq_sur,p_eq_sur,s_eq_sur,bc_eq_sur,N_pro,BC_pro,H_pro,HCO3_net_pro,H_total,BC_consum
Guiyang,2017,M,0.14,0.11,0.01,0.27,0.11,0,0.08,0,0,0,234.67899,135.23874,461.40276,243.96008,62.31589,31.82088,41.10197,31.82088,4029.31893,8010,8415,12.47,2.06,2.79,0.0553114926289505,0.912929824465576,0.00493942881343569,1.04804027048817,2.01,11.55,0.88,27.17,3.56775407106125,1.55320268097937,0.0131242298020152,1.21558349977679,11.4,0,0,12.47,2.06,2.79,0.0553114926289505,0.912929824465576,0.00493942881343569,1.04804027048817,2.01,11.55,0.88,27.17,3.56775407106125,1.55320268097937,0.0131242298020152,1.21558349977679,11.4,14,0.510688,6.86,5,0.03,-0.54114039295753,15.275,7.98,78.3,-0.127821500703865,,0,0,0,0,0,197.07795,23.9058,250.98345,30.4656955639383,20.3827684544107,0.150005218579578,18.6239377172319,112.0311,0,0,0,0,0,0,0,0,197.07795,23.9058,250.98345,30.4656955639383,20.3827684544107,0.150005218579578,18.6239377172319,112.0311,0.703849821428571,0.703849821428571,0.0771154838709677,0.116399610732699,0.315580563380282,0.643547307692308,0.152032015389682,0.167724899851147,0.000652486845690261,0.222832,0,0,0.651375004644,0.651375004644,0.0357142857142857,25.3070513003201,0.180764652145143,0,0.436254,114.43294,0.369138516129032,0,1.183084,0,0.2568873125,40.0780322827681,0.250487701767301,0.250487701767301,0,0.0896362816901409,-51.81022,-0.145944281690141,-0.145944281690141,0,1.21742641848396,0.512782472742234,0.138413221985832,3.05671129709459,2.22992790272933,1.0471285480509e-08,3.47089082001061e-08,0,-0.1,-0.454861051794878,0.000704945679321518,1.38038426460288e-07,0.459261448598754,0.234539310662,2.26892855373079,2.71833351203475,0.180764652145143,0.369138516129032,0.250487701767301,2.22992790272933,2.74833351203475,0.454861051794878,-0.100704910970413,0.362360811365865,3.46485046422508,0.698961893661396
Guiyang,2018,M,0.12,0.11,0.01,0.27,0.1,0,0.08,0,0,0,234.67899,135.23874,461.40276,243.96008,62.31589,31.82088,41.10197,31.82088,4029.31893,9890,5888,12.47,2.06,2.79,0.0553114926289505,0.912929824465576,0.00493942881343569,1.04804027048817,2.01,11.55,0.88,27.17,3.56775407106125,1.55320268097937,0.0131242298020152,1.21558349977679,11.4,0,0,12.47,2.06,2.79,0.0553114926289505,0.912929824465576,0.00493942881343569,1.04804027048817,2.01,11.55,0.88,27.17,3.56775407106125,1.55320268097937,0.0131242298020152,1.21558349977679,11.4,14,0.564582,7.65,5,0.03,-0.455207302353571,15.275,7.98,78.3,-0.127821500703865,,0,0,0,0,0,191.3347,25.55484,187.57006,21.5539666325089,18.1741333495711,0.126126416039144,17.5224739218137,87.0021,0,0,0,0,0,0,0,0,191.3347,25.55484,187.57006,21.5539666325089,18.1741333495711,0.126126416039144,17.5224739218137,87.0021,0.683338214285714,0.683338214285714,0.0824349677419355,0.109515462011336,0.245076338028169,0.480948871794872,0.107560090985124,0.149550572718133,0.00054861976229141,0.27118,0,0,0.610852648185,0.610852648185,0.0357142857142857,16.9040414918001,0.120743153512858,0,0.436254,112.7839,0.363819032258065,0,1.183084,0,0.2568873125,39.5794960781863,0.247371850488664,0.247371850488664,0,0.0896362816901409,-26.78122,-0.0754400563380281,-0.0754400563380281,0,1.21742641848396,0.512782472742234,0.138413221985832,3.19612676100904,2.45527645724774,1.0471285480509e-08,3.47089082001061e-08,0,-0.09,-0.30158138747898,0.000126394165785519,2.23872113856834e-08,2.83178313753656,1.59877378735666,2.26892855373079,1.42554757366753,0.120743153512858,0.363819032258065,0.247371850488664,2.45527645724774,1.43554757366753,0.301581387478979,-0.0901263594568773,1.72659528806053,3.37359788975016,0.613028803057437
Guiyang,2010,NPK,0.22,0.08,0.01,0.31,0.14,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,9710.49945828819,10500.8889490791,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.400334,6.31,5,0.03,0.237700000000018,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,148.373954423465,50.0810966606751,97.7301103600969,34.7499119876301,16.2599153606563,0.31314617089417,22.9184789644072,139.228237930661,0,0,0,0,0,0,0,0,148.373954423465,50.0810966606751,97.7301103600969,34.7499119876301,16.2599153606563,0.31314617089417,22.9184789644072,139.228237930661,0.529906980083803,0.529906980083803,0.161551924711855,0.143240493527545,0.392192219522988,0.250590026564351,0.173411407693149,0.133798933229017,0.00136211099334739,0.189172,0.477809357142857,0.477809357142857,0,0,0.0357142857142857,32.4126655765353,0.231519039832395,0.116197183098592,0,-10.9599699001117,-0.0353547416132635,0.175576923076923,0,0.394301470588235,0,62.5697563297105,0.39106097706069,0.391060977060691,0.175457746478873,0,-48.5407379306609,-0.136734473044115,-0.136734473044115,0.484349635857137,0,0,0,0.365654697999658,0.248173462908717,1.0471285480509e-08,0,0.0260298412316394,-0.22,0.137822159282524,0.00196075113873047,4.89778819368446e-07,0.129437462771852,0.0518182172213064,0,0.0614707279005067,0.231519039832395,-0.0353547416132635,0.391060977060691,0.248173462908717,0.201470727900507,-0.137822159282524,-0.195930909907091,0.214408834766786,0.0821264934776774,-0.0451093824545385
Guiyang,2011,NPK,0.21,0.08,0.01,0.3,0.13,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,6846.63157894737,8494.64661654135,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.207559,6.61333333333333,5,0.03,0.237700000000018,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,110.572327611804,38.7151587569495,76.6699687099041,28.0353295709062,12.3784726150423,0.233062880236425,17.4206000338381,110.600700902256,0,0,0,0,0,0,0,0,110.572327611804,38.7151587569495,76.6699687099041,28.0353295709062,12.3784726150423,0.233062880236425,17.4206000338381,110.600700902256,0.394901170042157,0.394901170042157,0.124887608893385,0.108878750211488,0.311551270147199,0.196589663358728,0.139903835375549,0.101859474306046,0.00101376782096603,0.207736,0.466869857142857,0.466869857142857,0,0,0.0357142857142857,65.7512323881959,0.469651659915685,0.116197183098592,0,0.405968003613907,0.00130957420520615,0.175576923076923,0,0.394301470588235,0,66.4676352602796,0.415422720376747,0.415422720376747,0.175457746478873,0,-19.9132009022557,-0.0560935236683258,-0.0560935236683258,0.484349635857137,0,0,0,0.475450435618232,0.357969200527291,1.0471285480509e-08,0,0.0260298412316394,-0.21,0.105950888390783,0.000505601363299486,2.43594044729203e-07,0.260251549946223,0.0540175514552881,0,0.062609288817822,0.469651659915685,0.00130957420520615,0.415422720376747,0.357969200527291,0.192609288817822,-0.105950888390783,-0.18447576013166,0.216608169000768,0.118790809296147,-0.0451093824545386
Guiyang,2012,NPK,0.2,0.09,0.01,0.3,0.13,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,6874.5,6753,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.623272,6.62333333333333,5,0.03,0.237699999999961,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,101.320716730267,33.3290676997558,64.3403943798405,22.3943795292727,10.9404183218232,0.214028079134511,15.4374364761045,90.801945,0,0,0,0,0,0,0,0,101.320716730267,33.3290676997558,64.3403943798405,22.3943795292727,10.9404183218232,0.214028079134511,15.4374364761045,90.801945,0.361859702608098,0.361859702608098,0.107513121612116,0.0964839779756528,0.255780126760563,0.164975370204719,0.111753977390452,0.0900260713583476,0.000930970985982988,0.208348,0.466509214285714,0.466509214285714,0,0,0.0357142857142857,74.9018632697326,0.535013309069518,0.116197183098592,0,5.79205906080757,0.018684061486476,0.175576923076923,0,0.394301470588235,0,68.4507988180132,0.427817492612583,0.427817492612583,0.175457746478873,0,-0.114445000000003,-0.000322380281690151,-0.000322380281690182,0.484349635857137,0,0,0,0.547130786540077,0.429649551449079,1.0471285480509e-08,0,0.0260298412316394,-0.19,0.0920908364088302,0.00148369380609228,2.38049167312551e-07,0.266313587290175,0.165985802177522,0,-0.0448664341622447,0.535013309069518,0.018684061486476,0.427817492612583,0.429649551449079,0.0651335658377553,-0.09209083640883,-0.165453852574453,0.328576419723002,0.136165296577474,-0.0451093824544817
Guiyang,2013,NPK,0.18,0.09,0.01,0.29,0.12,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,6424.5,8460,10.5263851699279,0.714661860624785,1.23583934088568,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,4.94394618834081,0.592094985731757,4.48430493273543,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,10.5263851699279,0.714661860624785,1.23583934088568,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,4.94394618834081,0.592094985731757,4.48430493273543,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.24551,6.35,5,0.03,0.190974366757601,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,109.452546277565,9.6004687028746,45.8768695764618,27.8914934245915,12.0251242859014,0.224195870403896,16.9121279167176,109.357245,0,0,0,0,0,0,0,0,109.452546277565,9.6004687028746,45.8768695764618,27.8914934245915,12.0251242859014,0.224195870403896,16.9121279167176,109.357245,0.390901950991304,0.390901950991304,0.0309692538802406,0.105700799479485,0.308048577464789,0.117632998914005,0.139186054317039,0.0989518558806944,0.000975198447639453,0.19162,0.476366785714286,0.476366785714286,0,0,0.0357142857142857,66.7301537224349,0.476643955160249,0.116197183098592,0,29.5206580576888,0.0952279292183509,0.175576923076923,0,0.394301470588235,0,65.3761073774001,0.40860067110875,0.40860067110875,0.175457746478873,0,-18.669745,-0.0525908309859155,-0.0525908309859156,0.484349635857137,0,0,0,0.594796702162562,0.430589833829203,1.0471285480509e-08,0,0.0260298412316393,-0.17,0.0879725232651367,0.00109665288708983,4.46683592150963e-07,0.14192535569343,0.0348440940762941,0,0.205039420850523,0.476643955160249,0.0952279292183509,0.40860067110875,0.430589833829203,0.295039420850523,-0.0879725232651368,-0.145066811655451,0.197434711621774,0.259434797551709,0.00161625078787858
Guiyang,2014,NPK,0.17,0.09,0.01,0.29,0.12,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,6610.5,6964.5515946737,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.902351,6.48666666666667,5,0.03,0.37549084214043,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,100.001683005974,33.5187949083215,65.2209085406395,23.0600693167589,10.9148684654974,0.211106517749958,15.3891406195732,92.6829931792802,0,0,0,0,0,0,0,0,100.001683005974,33.5187949083215,65.2209085406395,23.0600693167589,10.9148684654974,0.211106517749958,15.3891406195732,92.6829931792802,0.357148867878477,0.357148867878477,0.108125144865553,0.0961821288723324,0.261078854026141,0.167233098822153,0.11507594848425,0.0898158277350125,0.000918262892288991,0.199984,0.471438,0.471438,0,0,0.0357142857142857,73.4009569940264,0.524292549957332,0.116197183098592,0,5.6023318522419,0.0180720382330384,0.175576923076923,0,0.394301470588235,0,66.8990946745445,0.418119341715903,0.418119341715903,0.175457746478873,0,-1.9954931792802,-0.00562110754726818,-0.00562110754726819,0.484349635857137,0,0,0,0.393983196405406,0.414292803454876,1.0471285480509e-08,0,0.0260298412316394,-0.16,0.0923429898303226,0.00294244827589482,3.26086885911893e-07,0.194413607039609,0.175429312725798,0,-0.191001902213132,0.524292549957332,0.0180720382330384,0.418119341715903,0.414292803454876,-0.111001902213132,-0.0923429898303225,-0.136912607044255,0.338019930271278,-0.002237568816432,-0.18290022459495
Guiyang,2015,NPK,0.16,0.1,0.01,0.28,0.12,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,6114.19806834496,6441.66824098673,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,9.37319258496396,1.78233093031239,2.36791967044284,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,5.4619730941704,3.12104749286588,7.11715246636771,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.786784,6.46333333333333,5,0.03,0.421302297240032,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,92.4937746110535,31.0022768446729,60.324264883879,21.3287695745297,10.0954039313189,0.195257100528224,14.2337574842574,85.7245560646221,0,0,0,0,0,0,0,0,92.4937746110535,31.0022768446729,60.324264883879,21.3287695745297,10.0954039313189,0.195257100528224,14.2337574842574,85.7245560646221,0.330334909325191,0.330334909325191,0.100007344660235,0.0889609842766086,0.241477622717245,0.154677602266356,0.106436297093316,0.0830726511525933,0.000849321715795509,0.198556,0.4722795,0.4722795,0,0,0.0357142857142857,81.1444853889465,0.579603467063904,0.116197183098592,0,8.11884991589049,0.0261898384383564,0.175576923076923,0,0.394301470588235,0,68.0544778098603,0.425340486311627,0.425340486311627,0.175457746478873,0,4.96294393537788,0.0139801237616278,0.0139801237616278,0.484349635857137,0,0,0,0.366179007011446,0.43230006916052,1.0471285480509e-08,0,0.0260298412316393,-0.13,0.0854100794260277,0.00270721150002959,3.44085733826513e-07,0.184243987663867,0.144960221590128,0,-0.215394613151906,0.579603467063904,0.0261898384383564,0.425340486311627,0.43230006916052,-0.155394613151906,-0.0854100794260278,-0.10667737026839,0.307550839135607,-0.039931223710717,-0.228711679694553
Guiyang,2016,NPK,0.15,0.1,0.01,0.28,0.11,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,8760,7662,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.356037,6.45,5,0.03,0.0489949709776667,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,206.42598,22.89462,159.8394,25.4806434619452,13.1507336731854,0.26211929316477,18.580817879624,104.9544,0,0,0,0,0,0,0,0,206.42598,22.89462,159.8394,25.4806434619452,13.1507336731854,0.26211929316477,18.580817879624,104.9544,0.737235642857143,0.737235642857143,0.0738536129032258,0.11613011174765,0.295646197183099,0.409844615384615,0.127155264543865,0.108214224835922,0.00114015627196937,0.19774,0.472760357142857,0.472760357142857,0,0,0.0357142857142857,-34.05308,-0.243236285714286,0.116197183098592,0,16.2265067605634,0.0523435701953658,0.175576923076923,0,0.394301470588235,0,62.1074174144937,0.388171358840585,0.388171358840585,0.175457746478873,0,-14.2669,-0.0401884507042253,-0.0401884507042254,0.484349635857137,0,0,0,0.437167944465502,0.130981680352209,1.0471285480509e-08,0,0.0260298412316395,-0.13,-0.160724339202397,0.00126326694662554,3.54813389233575e-07,0.178673436860385,0.0636143544394611,0,0.0268339488363065,-0.243236285714286,0.0523435701953658,0.388171358840585,0.130981680352209,0.0768339488363065,0.160724339202397,-0.105233425714986,0.226204971984941,0.358529834308658,0.143595646567813
Guiyang,2017,NPK,0.14,0.11,0.01,0.27,0.11,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,7665,7335,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.510688,6.16,5,0.03,0.101184347914767,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,188.2485,20.41755,150.8976,24.339229174295,12.035447851185,0.236450655229274,16.9876318866445,99.02565,0,0,0,0,0,0,0,0,188.2485,20.41755,150.8976,24.339229174295,12.035447851185,0.236450655229274,16.9876318866445,99.02565,0.672316071428571,0.672316071428571,0.065863064516129,0.106172699291528,0.278945492957746,0.386916923076923,0.121459300236015,0.0990368060167453,0.001028503832419,0.179992,0.483219,0.483219,0,0,0.0357142857142857,-12.94718,-0.092479857142857,0.116197183098592,0,18.7035767605634,0.0603341185824625,0.175576923076923,0,0.394301470588235,0,63.7006034074731,0.398128771296707,0.398128771296707,0.175457746478873,0,-8.33815,-0.0234877464788732,-0.0234877464788733,0.484349635857137,0,0,0,0.412891295402671,0.158894408226479,1.0471285480509e-08,0,0.0260298412316394,-0.1,-0.157460276396698,0.0035330977487665,6.91830970918936e-07,0.091634706110711,0.0467967447942668,0,-0.00501337646066298,-0.0924798571428567,0.0603341185824626,0.398128771296707,0.158894408226479,0.024986623539337,0.157460276396698,-0.0775032565171272,0.209387362339746,0.314331005758655,0.0914062696307125
Guiyang,2018,NPK,0.12,0.11,0.01,0.27,0.1,0,0.08,165,82.5,82.5,0,0,0,0,0,0,0,0,0,7961,4727,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,0,0,12.99,2.08,2.94,0.074808720487432,0.768279781631884,0.0200819302593108,1.10962046552024,2.01,12.09,0.61,17.5,3.24005730494326,0.837980003405123,0.0112505330322641,1.15642686004525,11.4,14,0.564582,6.75,5,0.03,0.364500115658167,0,7.98,0,-0.16259061754548,,36.0211267605634,63.0882352941176,97.0588235294118,68.475,62.2875,160.56282,19.44235,106.12784,15.9113031042672,10.0774068176675,0.213053516437885,14.3001182934405,69.88941,0,0,0,0,0,0,0,0,160.56282,19.44235,106.12784,15.9113031042672,10.0774068176675,0.213053516437885,14.3001182934405,69.88941,0.573438642857143,0.573438642857143,0.0627172580645161,0.0893757393340032,0.196871577464789,0.272122666666667,0.0794016822409663,0.0829245572324004,0.000926731871198381,0.2161,0.461941071428571,0.461941071428571,0,0,0.0357142857142857,5.98068000000001,0.0427191428571429,0.116197183098592,0,19.6787767605634,0.0634799250340754,0.175576923076923,0,0.394301470588235,0,64.7881170006772,0.404925731254232,0.404925731254232,0.175457746478873,0,20.79809,0.0585861690140845,0.0585861690140845,0.484349635857137,0,0,0,0.322641422810142,0.331960303377349,1.0471285480509e-08,0,0.0260298412316393,-0.09,-0.0864110631479236,0.0010039845458786,1.77827941003892e-07,0.356500375253498,0.201273694861371,0,-0.341140187773667,0.042719142857143,0.0634799250340755,0.404925731254232,0.331960303377349,-0.331140187773667,0.0864110631479235,-0.0649741433142393,0.36386431240685,0.0541610444668675,-0.171909498112687
Guiyang,2010,NPKM,0.22,0.08,0.01,0.31,0.14,0,0.08,123.8,62.7,61.875,15.259725,6.216925,28.823925,103.9922,26.563225,13.5642,17.520425,13.5642,1835.123225,9593.12903225806,7232.51612903226,10.4252702702703,2.79095228561895,3.3765015015015,0.0803941119487916,0.879498800888993,0.0136042452157215,0.984942431896514,2.01,5.66652085452696,2.50519145473042,8.00534079348932,4.03794518132237,1.07520810313864,0.0136525750951866,1.14302873266694,11.4,0,0,10.4252702702703,2.79095228561895,3.3765015015015,0.0803941119487916,0.879498800888993,0.0136042452157215,0.984942431896514,2.01,5.66652085452696,2.50519145473042,8.00534079348932,4.03794518132237,1.07520810313864,0.0136525750951866,1.14302873266694,11.4,14,0.400334,7.115,5,0.03,-0.630000000000109,61.1,7.98,63,-0.177569134042178,,27.3760563380282,47.9470588235294,73.764705882353,51.35625,46.715625,140.994166374731,44.8928030014697,90.2899709888284,29.9757347414207,16.2136054286608,0.229249749319657,17.7156535834902,101.732873225806,0,0,0,0,0,0,0,0,140.994166374731,44.8928030014697,90.2899709888284,29.9757347414207,16.2136054286608,0.229249749319657,17.7156535834902,101.732873225806,0.503550594195466,0.503550594195466,0.144815493553128,0.110722834896814,0.286571473875511,0.231512746125201,0.149586979097862,0.133417859935493,0.000997181612915106,0.238438,0.336719198571429,0.336719198571429,0.0415043810373214,0.0415043810373214,0.0357142857142857,11.9084359157195,0.0850602565408533,0.0883098591549296,0.0200545967741935,-8.19982166344153,-0.0264510376240049,0.131682692307692,0.0739075,0.299669117647059,0.10950265625,70.1518302400392,0.438448939000245,0.438448939000245,0.131593309859155,0.038209014084507,-13.0530482258065,-0.0367691499318492,-0.0367691499318492,0.368105723251424,0.51894904935376,0.218582390454639,0.0590010278050206,2.00228275044335,0.987144482358887,1.0471285480509e-08,2.36724350857867e-07,0.0197838711020266,-0.22,0.0265950355539819,0.000307200894482174,7.67361489361819e-08,0.826152062324213,0.330736759718501,0.70267393722907,1.27017340255094,0.0850602565408534,-0.0264510376240049,0.438448939000245,0.987144482358887,1.41017340255094,-0.0265950355539817,-0.200523093068105,0.508305893760679,1.69136116768953,0.837569134042287
Guiyang,2011,NPKM,0.21,0.08,0.01,0.3,0.13,0,0.08,123.8,62.7,61.875,15.259725,6.216925,28.823925,103.9922,26.563225,13.5642,17.520425,13.5642,1835.123225,6861.25227272727,10646.025,10.4252702702703,2.79095228561895,3.3765015015015,0.0803941119487916,0.879498800888993,0.0136042452157215,0.984942431896514,2.01,5.66652085452696,2.50519145473042,8.00534079348932,4.03794518132237,1.07520810313864,0.0136525750951866,1.14302873266694,11.4,0,0,10.4252702702703,2.79095228561895,3.3765015015015,0.0803941119487916,0.879498800888993,0.0136042452157215,0.984942431896514,2.01,5.66652085452696,2.50519145473042,8.00534079348932,4.03794518132237,1.07520810313864,0.0136525750951866,1.14302873266694,11.4,14,0.207559,7.21,5,0.03,-0.630000000000109,61.1,7.98,63,-0.177569134042178,,27.3760563380282,47.9470588235294,73.764705882353,51.35625,46.715625,131.856332016003,45.8197585696228,108.392086822051,43.53966963231,17.4811554926771,0.238687814182842,18.926650963046,135.155802068182,0,0,0,0,0,0,0,0,131.856332016003,45.8197585696228,108.392086822051,43.53966963231,17.4811554926771,0.238687814182842,18.926650963046,135.155802068182,0.470915471485726,0.470915471485726,0.147805672805235,0.118291568519038,0.380720569206146,0.27792842774885,0.217274662569539,0.143848224584876,0.00103823493912811,0.244252,0.33414858,0.33414858,0.0411875237475,0.0411875237475,0.0357142857142857,18.8377770332966,0.134555550237833,0.0883098591549296,0.0200545967741935,-9.12677723159466,-0.0294412168761118,0.131682692307692,0.0739075,0.299669117647059,0.10950265625,67.3408328604834,0.420880205378021,0.420880205378021,0.131593309859155,0.038209014084507,-46.4759770681818,-0.130918245262484,-0.130918245262484,0.368105723251424,0.51894904935376,0.218582390454639,0.0590010278050206,1.86770796737243,0.852569699287966,1.0471285480509e-08,2.36724350857867e-07,0.0197838711020266,-0.21,0.00672826068802523,0.000127979841991367,6.16595001861481e-08,1.02815831310755,0.21340351131029,0.70267393722907,1.3644704757886,0.134555550237833,-0.0294412168761118,0.420880205378021,0.852569699287966,1.4944704757886,-0.00672826068802518,-0.190343872015614,0.390972645352467,1.68837098843742,0.837569134042288
