Sitename;Sitename1;Year;Treatments;Treatment;Treats;NUEagro;log_NUE;Ysn;Yield;Noutput;pH;SOC;log_SOC;TN;log_TN;AN;log_AN;TP;log_TP;AP;log_AP;TK;log_TK;AK;log_AK;Clay; Silt;Sand;TCI;TPI;TKI ;TNI;Ratio;PREg;log_PREg;Daynumber;TEMm;SSHg;PM;ST;CT;CT1
40Jinxian;Jinxian;1984;N;N;CF;41;1,707570176;4;11390;129;5,3;19;1,278753601;1,9;0,462397998;156,5;2,194514342;0,5;2;4;0,602059991;10,8;1,033423755;60,6;1,782472624;41;35;23;0;0;0;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1985;N;N;CF;36,8;1,670245853;5;12260;139;5,7;18;1,255272505;2;0,477121255;180,9;2,257438567;0,5;2;8,5;0,929418926;10,5;1,021189299;36;1,556302501;41;35;23;0;0;0;180;0;1121;3,049605613;11;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1986;N;N;CF;24,5;1,537819095;6;13676;118;5,7;18;1,255272505;1,8;0,447158031;156,7;2,195068996;0,6;1,666666667;7;0,84509804;11,2;1,049218023;41,5;1,618048097;41;35;23;0;0;0;180;0;1121;3,049605613;12;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1987;N;N;CF;22,3;1,509202522;7;11213;103;5,5;16,9;1,227886705;1,8;0,447158031;142,7;2,154423973;0,4;2,5;4,3;0,633468456;11,2;1,049218023;48;1,681241237;41;35;23;0;0;0;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1988;N;N;CF;17,2;1,434568904;8;9958;92;5,6;17,6;1,245512668;2;0,477121255;146,3;2,165244326;0,5;2;6;0,77815125;11,4;1,056904851;60,5;1,781755375;41;35;23;0;0;0;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1989;N;N;CF;17,2;1,434568904;9;10495;97;5,9;17,4;1,240549248;1,6;0,414973348;188,3;2,27485032;0,4;2,5;5,2;0,716003344;10,7;1,029383778;46,3;1,665580991;41;35;23;0;0;0;180;0;1121;3,049605613;8;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1990;N;N;CF;15,7;1,409933123;10;10524;90;6,2;17,8;1,250420002;1,9;0,462397998;143,4;2,156549151;0,4;2,5;4,3;0,633468456;10,3;1,012837225;45;1,653212514;41;35;23;0;0;0;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1991;N;N;CF;13,7;1,374748346;11;10291;89;6;16;1,204119983;1,7;0,431363764;127,9;2,106870544;0,4;2,5;2,8;0,447158031;10,2;1,008600172;47;1,672097858;41;35;23;0;0;0;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1992;N;N;CF;18,6;1,456366033;12;11057;100;6;15,8;1,198657087;1,8;0,447158031;129,3;2,111598525;0,4;2,5;4,2;0,62324929;10,2;1,008600172;46,3;1,665580991;41;35;23;0;0;0;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1993;N;N;CF;19,8;1,474216264;13;11797;102;5,9;15,6;1,193124598;1,9;0,462397998;130,7;2,116275588;0,4;2,5;5,5;0,740362689;10,1;1,004321374;45,7;1,6599162;41;35;23;0;0;0;180;0;1121;3,049605613;13;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1994;N;N;CF;15,7;1,409933123;14;9308;80;5,7;16,3;1,212187604;1,9;0,462397998;163,7;2,214048679;0,4;2,5;4,2;0,62324929;10;1;46,9;1,671172843;41;35;23;0;0;0;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1995;N;N;CF;6,8;1,225309282;15;7944;68;5,7;16,3;1,212187604;1,9;0,462397998;163,7;2,214048679;0,4;2,5;4,2;0,62324929;10;1;46,9;1,671172843;41;35;23;0;0;0;180;0;1121;3,049605613;12;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1996;N;N;CF;13;1,361727836;16;10025;86;5,5;17;1,230448921;1,9;0,462397998;196,7;2,29380436;0,4;2,5;2,9;0,462397998;9,8;0,991226076;48;1,681241237;41;35;23;0;0;0;180;0;1121;3,049605613;15;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1997;N;N;CF;5,6;1,193124598;17;10358;89;5,4;17,4;1,240549248;1,9;0,462397998;148,4;2,171433901;0,5;2;14,5;1,161368002;9,2;0,963787827;50;1,698970004;41;35;23;0;0;0;180;0;1121;3,049605613;15;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1998;N;N;CF;5,4;1,187520721;18;6836;59;5,5;17,7;1,247973266;1,7;0,431363764;164,4;2,215901813;0,4;2,5;12,1;1,08278537;9,9;0,995635195;49,2;1,691965103;41;35;23;0;0;0;180;0;1121;3,049605613;16;25;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1999;N;N;CF;2,1;1,08278537;19;9034;78;5,6;17,9;1,252853031;1,5;0,397940009;180,3;2,255995727;0,4;2,5;9,6;0,982271233;10,6;1,025305865;48,3;1,683947131;41;35;23;0;0;0;180;0;1121;3,049605613;18;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2000;N;N;CF;8,8;1,274157849;20;11454;99;5,4;17,9;1,252853031;1,7;0,431363764;202,1;2,305566314;0,4;2,5;9;0,954242509;10,5;1,021189299;55,8;1,746634199;41;35;23;0;0;0;180;0;1121;3,049605613;13;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2001;N;N;CF;6,3;1,212187604;21;9473;83;5,2;17,9;1,252853031;1,8;0,447158031;223,8;2,349860082;0,4;2,5;8,4;0,924279286;10,3;1,012837225;63,3;1,80140371;41;35;23;0;0;0;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2002;N;N;CF;2,8;1,10720997;22;9084;78;5,3;18;1,255272505;1,9;0,462397998;216,2;2,33485569;0,4;2,5;9,7;0,986771734;8,5;0,929418926;81,7;1,912222057;41;35;23;0;0;0;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2003;N;N;CF;7,4;1,240549248;23;10010;86;5,4;18,2;1,260071388;2;0,477121255;208,6;2,319314304;0,4;2,5;11;1,041392685;6,7;0,826074803;100;2;41;35;23;0;0;0;180;0;1121;3,049605613;5;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2004;N;N;CF;-2,7;0,86332286;24;9981;86;5,3;15,1;1,178976947;2;0,477121255;185,8;2,26904571;0,4;2,5;16,5;1,217483944;7,4;0,86923172;32,3;1,509202522;41;35;23;0;0;0;180;0;1121;3,049605613;10;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2005;N;N;CF;9,9;1,298853076;25;11249;97;5,2;17,5;1,243038049;2;0,477121255;185,8;2,26904571;0,4;2,5;16,5;1,217483944;7,4;0,86923172;45,1;1,654176542;41;35;23;0;0;0;180;0;1121;3,049605613;16;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2006;N;N;CF;6,7;1,222716471;26;7437;64;5,2;19,8;1,29666519;2;0,477121255;185,8;2,26904571;0,4;2,5;16,5;1,217483944;7,4;0,86923172;45,1;1,654176542;41;35;23;0;0;0;180;0;1121;3,049605613;15;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2007;N;N;CF;9,5;1,290034611;27;10124;87;5,2;19,8;1,29666519;2,1;0,491361694;163;2,212187604;0,5;2;22;1,342422681;7,4;0,86923172;57,9;1,762678564;41;35;23;0;0;0;180;0;1121;3,049605613;14;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2008;N;N;CF;24,7;1,540329475;28;12223;105;4,9;15,5;1,190331698;2,4;0,531478917;212,4;2,327154512;0,3;3,333333333;12,9;1,11058971;8;0,903089987;31,9;1,503790683;41;35;23;0;0;0;180;0;1103;3,042575512;18;24;1116;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2009;N;N;CF;41,3;1,710117365;29;15819;135;5,1;17,8;1,250420002;2,4;0,531478917;221,2;2,344785123;0,3;3,333333333;12,9;1,11058971;8,2;0,913813852;45,9;1,661812686;41;35;23;0;0;0;180;0;966;2,984977126;8;24;1211;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2010;N;N;CF;13,3;1,367355921;30;9733;85;5,3;20,1;1,303196057;2,7;0,568201724;221,2;2,344785123;0,2;5;12,9;1,11058971;8,4;0,924279286;45,9;1,661812686;41;35;23;0;0;0;180;0;966;2,984977126;21;23;1211;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2011;N;N;CF;0,1;1,004321374;31;7162;61;5,2;19,4;1,28780173;2,3;0,51851394;221,2;2,344785123;0,2;5;12,9;1,11058971;9,2;0,963787827;45,9;1,661812686;41;35;23;0;0;0;180;0;830;2,919078092;5;24;1307;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2012;N;N;CF;16,1;1,416640507;32;10232;90;5,2;19,4;1,28780173;2,3;0,51851394;221,2;2,344785123;0,2;5;12,9;1,11058971;9,2;0,963787827;45,9;1,661812686;41;35;23;0;0;0;180;0;1070;3,029383778;14;24;1151;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2013;N;N;CF;7,4;1,240549248;33;8482;74;5,2;18,7;1,271841607;2;0,477121255;221,2;2,344785123;0,2;5;3,9;0,591064607;10;1;60;1,77815125;41;35;23;0;0;0;180;0;1174;3,069668097;10;24;1087;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2014;N;N;CF;9,9;1,298853076;34;9005;79;5,3;19;1,278753601;2;0,477121255;221,2;2,344785123;0,3;3,333333333;4,6;0,662757832;11;1,041392685;52,5;1,720159303;41;35;23;0;0;0;180;0;2178;3,338057875;18;24;1165;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2015;N;N;CF;2,4;1,093421685;35;7467;65;5,3;19;1,278753601;2;0,477121255;221,2;2,344785123;0,3;3,333333333;4,6;0,662757832;11;1,041392685;52,5;1,720159303;41;35;23;0;0;0;180;0;679;2,831869774;18;24;1253;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2016;N;N;CF;-2,6;0,86923172;36;8001;106;5,4;19,3;1,285557309;2;0,477121255;230;2,361727836;0,4;2,5;5,4;0,73239376;11,9;1,075546961;45;1,653212514;41;35;23;0;0;0;180;0;1121;3,049605613;20;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2017;N;N;CF;25,5;1,550228353;37;12967;168;5,4;19,3;1,285557309;2,2;0,505149978;215,7;2,333850145;0,4;2,5;3,5;0,544068044;11,7;1,068185862;46,2;1,664641976;41;35;23;0;0;0;180;0;1121;3,049605613;14;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2018;N;N;CF;8,1;1,257678575;38;11482;149;5,5;19,3;1,285557309;2,4;0,531478917;201,5;2,30427505;0,4;2,5;1,7;0,230448921;11,5;1,06069784;47,3;1,674861141;41;35;23;0;0;0;180;0;1121;3,049605613;15;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1981;NK;NK;CF;38,4;1,684845362;1;15017;152;6,9;16,3;1,212187604;1,5;0,397940009;150,4;2,177247836;0,5;2;9,5;0,977723605;10,4;1,017033339;97,8;1,990338855;41;35;23;0;0;125;180;0;1121;3,049605613;20;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1982;NK;NK;CF;46,5;1,752048448;2;15561;158;5,6;16,6;1,220108088;1,7;0,431363764;192,5;2,284430734;0,5;2;3,9;0,591064607;8,9;0,949390007;56,5;1,752048448;41;35;23;0;0;125;180;0;1121;3,049605613;20;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1983;NK;NK;CF;22,2;1,507855872;3;13647;120;5,4;16,2;1,209515015;1,9;0,462397998;156,1;2,193402903;0,5;2;2,5;0,397940009;10,6;1,025305865;42,6;1,629409599;41;35;23;0;0;125;180;0;1121;3,049605613;17;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1984;NK;NK;CF;33,6;1,639486489;4;13158;116;5,8;18,2;1,260071388;1,9;0,462397998;167,6;2,224274014;0,5;2;5;0,698970004;10,7;1,029383778;75,5;1,877946952;41;35;23;0;0;125;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1985;NK;NK;CF;26;1,556302501;5;13624;120;5,6;17,9;1,252853031;2;0,477121255;464;2,666517981;0,5;2;7,8;0,892094603;10,6;1,025305865;41;1,612783857;41;35;23;0;0;125;180;0;1121;3,049605613;11;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1986;NK;NK;CF;27;1,568201724;6;16200;123;5,3;17,8;1,250420002;1,8;0,447158031;146,3;2,165244326;0,7;1,428571429;5;0,698970004;11,8;1,071882007;49;1,69019608;41;35;23;0;0;125;180;0;1121;3,049605613;12;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1987;NK;NK;CF;23,2;1,521138084;7;12724;105;5,2;18,9;1,276461804;2;0,477121255;175,2;2,243534102;0,5;2;4,3;0,633468456;10,5;1,021189299;68;1,832508913;41;35;23;0;0;125;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1988;NK;NK;CF;20,5;1,484299839;8;11898;98;5,4;17,6;1,245512668;2;0,477121255;147,7;2,169380495;0,5;2;7,8;0,892094603;10;1;77,4;1,888740961;41;35;23;0;0;125;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1989;NK;NK;CF;21;1,491361694;9;12605;104;5,5;17,2;1,235528447;1,7;0,431363764;167,3;2,223495941;0,6;1,666666667;19,1;1,281033367;10,3;1,012837225;45;1,653212514;41;35;23;0;0;125;180;0;1121;3,049605613;8;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1990;NK;NK;CF;14,6;1,390935107;10;10997;88;5,6;17,1;1,23299611;1,9;0,462397998;154,4;2,188647296;0,5;2;3,1;0,491361694;10,4;1,017033339;65;1,812913357;41;35;23;0;0;125;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1991;NK;NK;CF;24,1;1,532754379;11;13365;107;5,7;15,4;1,187520721;1,9;0,462397998;130,7;2,116275588;0,4;2,5;5;0,698970004;10,6;1,025305865;93,8;1,972202838;41;35;23;0;0;125;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1992;NK;NK;CF;13;1,361727836;12;12293;89;5,9;15,3;1,184691431;1,8;0,447158031;126,9;2,103461622;0,5;2;18,8;1,274157849;10,6;1,025305865;98,2;1,992111488;41;35;23;0;0;125;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1993;NK;NK;CF;26,9;1,567026366;13;14236;114;6,2;15,1;1,178976947;1,6;0,414973348;123,1;2,090258053;0,6;1,666666667;32,6;1,5132176;10,8;1,033423755;102,6;2,011147361;41;35;23;0;0;125;180;0;1121;3,049605613;13;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1994;NK;NK;CF;15,4;1,404833717;14;9925;80;5,7;16,4;1,214843848;1,9;0,462397998;164,8;2,216957207;0,5;2;18,9;1,276461804;10,4;1,017033339;87,8;1,943494516;41;35;23;0;0;125;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1995;NK;NK;CF;3,2;1,120573931;15;7697;62;5,7;16,4;1,214843848;1,9;0,462397998;164,8;2,216957207;0,5;2;18,9;1,276461804;10,4;1,017033339;87,8;1,943494516;41;35;23;0;0;125;180;0;1121;3,049605613;12;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1996;NK;NK;CF;13,6;1,372912003;16;10886;87;5,2;17,8;1,250420002;2,1;0,491361694;206,5;2,314920056;0,4;2,5;5,2;0,716003344;10;1;73;1,86332286;41;35;23;0;0;125;180;0;1121;3,049605613;15;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1997;NK;NK;CF;11,4;1,330413773;17;12388;99;5,3;17,9;1,252853031;1,9;0,462397998;159,8;2,203576775;0,4;2,5;17,5;1,243038049;9,8;0,991226076;55;1,740362689;41;35;23;0;0;125;180;0;1121;3,049605613;15;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1998;NK;NK;CF;7;1,230448921;18;7671;62;5,3;17,9;1,252853031;1,8;0,447158031;154,3;2,188365926;0,5;2;13,5;1,130333768;10,1;1,004321374;67,1;1,82672252;41;35;23;0;0;125;180;0;1121;3,049605613;16;25;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1999;NK;NK;CF;3,9;1,1430148;19;10081;81;5,3;18;1,255272505;1,7;0,431363764;148,7;2,172310969;0,6;1,666666667;9,5;0,977723605;10,4;1,017033339;79,2;1,898725182;41;35;23;0;0;125;180;0;1121;3,049605613;18;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2000;NK;NK;CF;19,4;1,46834733;20;14680;118;5,6;14,6;1,164352856;1,7;0,431363764;161,2;2,207365037;0,5;2;6;0,77815125;10,5;1,021189299;68,8;1,837588438;41;35;23;0;0;125;180;0;1121;3,049605613;13;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2001;NK;NK;CF;7;1,230448921;21;10133;85;5,9;11,2;1,049218023;1,7;0,431363764;179,7;2,254548077;0,4;2,5;5,7;0,755874856;10,6;1,025305865;58,3;1,765668555;41;35;23;0;0;125;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2002;NK;NK;CF;6,4;1,214843848;22;10521;85;5,6;14,8;1,170261715;1,9;0,462397998;183,2;2,262925469;0,4;2,5;7,4;0,86923172;9,2;0,963787827;71,7;1,855519156;41;35;23;0;0;125;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2003;NK;NK;CF;10;1,301029996;23;11327;91;5,4;18,4;1,264817823;2,1;0,491361694;186,6;2,270911639;0,4;2,5;9,1;0,959041392;7,8;0,892094603;85;1,929418926;41;35;23;0;0;125;180;0;1121;3,049605613;5;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2004;NK;NK;CF;-2;0,903089987;24;10892;87;5,2;15;1,176091259;2,1;0,491361694;175,3;2,243781916;0,5;2;19;1,278753601;7,6;0,880813592;37,7;1,57634135;41;35;23;0;0;125;180;0;1121;3,049605613;10;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2005;NK;NK;CF;9,9;1,298853076;25;12055;97;5,2;17,3;1,238046103;2,1;0,491361694;175,3;2,243781916;0,5;2;19;1,278753601;7,6;0,880813592;56,3;1,750508395;41;35;23;0;0;125;180;0;1121;3,049605613;16;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2006;NK;NK;CF;9,9;1,298853076;26;8683;70;5,2;19,5;1,290034611;2,1;0,491361694;175,3;2,243781916;0,5;2;19;1,278753601;7,6;0,880813592;56,3;1,750508395;41;35;23;0;0;125;180;0;1121;3,049605613;15;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2007;NK;NK;CF;4,5;1,161368002;27;9719;78;5,2;21;1,322219295;2,2;0,505149978;164;2,214843848;0,5;2;28,9;1,460897843;7,6;0,880813592;74,8;1,873901598;41;35;23;0;0;125;180;0;1121;3,049605613;14;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2008;NK;NK;CF;21,2;1,494154594;28;12342;99;4,9;14,2;1,152288344;2,4;0,531478917;212,7;2,32776749;0,4;2,5;16,4;1,214843848;7,3;0,86332286;36,8;1,565847819;41;35;23;0;0;125;180;0;1103;3,042575512;18;24;1116;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2009;NK;NK;CF;42,2;1,717670503;29;17023;137;5,1;18;1,255272505;2,4;0,531478917;223,7;2,349665984;0,4;2,5;16,4;1,214843848;7,9;0,897627091;52,6;1,720985744;41;35;23;0;0;125;180;0;966;2,984977126;8;24;1211;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2010;NK;NK;CF;17,4;1,437750563;30;11366;92;5,2;21,7;1,336459734;2,6;0,556302501;223,7;2,349665984;0,2;5;16,4;1,214843848;8,5;0,929418926;52,6;1,720985744;41;35;23;0;0;125;180;0;966;2,984977126;21;23;1211;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2011;NK;NK;CF;2;1,079181246;31;8080;65;5,2;20,4;1,309630167;2,4;0,531478917;223,7;2,349665984;0,2;5;16,4;1,214843848;9,3;0,968482949;52,6;1,720985744;41;35;23;0;0;125;180;0;830;2,919078092;5;24;1307;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2012;NK;NK;CF;14,4;1,387389826;32;10447;87;5,2;20,4;1,309630167;2,4;0,531478917;223,7;2,349665984;0,2;5;16,4;1,214843848;9,3;0,968482949;52,6;1,720985744;41;35;23;0;0;125;180;0;1070;3,029383778;14;24;1151;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2013;NK;NK;CF;2,8;1,10720997;33;7955;66;5,1;19,1;1,281033367;2,1;0,491361694;223,7;2,349665984;0,2;5;3,9;0,591064607;10,2;1,008600172;68,3;1,834420704;41;35;23;0;0;125;180;0;1174;3,069668097;10;24;1087;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2014;NK;NK;CF;12,7;1,356025857;34;10257;84;5,2;19,2;1,283301229;2,1;0,491361694;223,7;2,349665984;0,3;3,333333333;4,6;0,662757832;11,1;1,045322979;57,5;1,759667845;41;35;23;0;0;125;180;0;2178;3,338057875;18;24;1165;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2015;NK;NK;CF;5,1;1,178976947;35;8586;70;5,2;19,2;1,283301229;2,1;0,491361694;223,7;2,349665984;0,3;3,333333333;4,6;0,662757832;11,1;1,045322979;57,5;1,759667845;41;35;23;0;0;125;180;0;679;2,831869774;18;24;1253;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2016;NK;NK;CF;-1,3;0,939519253;36;8239;109;5,3;19,3;1,285557309;2;0,477121255;234,6;2,370328008;0,4;2,5;5,3;0,72427587;12,1;1,08278537;46,7;1,669316881;41;35;23;0;0;125;180;0;1121;3,049605613;20;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2017;NK;NK;CF;33,6;1,639486489;37;14431;182;5,4;19;1,278753601;2,1;0,491361694;223,3;2,348888723;0,4;2,5;4,1;0,612783857;12,2;1,086359831;49,7;1,696356389;41;35;23;0;0;125;180;0;1121;3,049605613;14;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;2018;NK;NK;CF;17,8;1,444044796;38;13162;166;5,5;18,8;1,274157849;2,3;0,51851394;212;2,326335861;0,4;2,5;3;0,477121255;12,3;1,089905111;52,7;1,721810615;41;35;23;0;0;125;180;0;1121;3,049605613;15;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1981;NP;NP;CF;16,3;1,419955748;1;13645;112;6,9;16,3;1,212187604;1,5;0,397940009;150,4;2,177247836;0,5;2;9,5;0,977723605;10,4;1,017033339;97,8;1,990338855;41;35;23;0;39;0;180;0;1121;3,049605613;20;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1982;NP;NP;CF;22,1;1,506505032;2;13765;114;5,8;16,6;1,220108088;1,4;0,380211242;180,8;2,257198426;0,5;2;4,8;0,681241237;8,9;0,949390007;51,5;1,711807229;41;35;23;0;39;0;180;0;1121;3,049605613;20;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1983;NP;NP;CF;19,4;1,46834733;3;11802;115;5,3;15,9;1,201397124;1,8;0,447158031;148,7;2,172310969;0,4;2,5;7,1;0,851258349;10,5;1,021189299;36,7;1,564666064;41;35;23;0;39;0;180;0;1121;3,049605613;17;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1984;NP;NP;CF;36,6;1,668385917;4;12450;121;5,2;17,7;1,247973266;1,9;0,462397998;162,5;2,210853365;0,5;2;6,5;0,812913357;10,3;1,012837225;70,4;1,847572659;41;35;23;0;39;0;180;0;1121;3,049605613;19;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1985;NP;NP;CF;29,5;1,596597096;5;12952;126;5,6;17,3;1,238046103;1,9;0,462397998;371,2;2,569607968;0,6;1,666666667;12,8;1,10720997;10,6;1,025305865;37;1,568201724;41;35;23;0;39;0;180;0;1121;3,049605613;11;24;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1986;NP;NP;CF;30,6;1,608526034;6;13805;129;5,5;17,2;1,235528447;1,7;0,431363764;135,6;2,13225969;0,8;1,25;10,5;1,021189299;11,8;1,071882007;42,5;1,62838893;41;35;23;0;39;0;180;0;1121;3,049605613;12;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1987;NP;NP;CF;25;1,544068044;7;11494;108;5,4;17,4;1,240549248;1,8;0,447158031;161,7;2,20871002;0,5;2;8;0,903089987;10,2;1,008600172;51;1,707570176;41;35;23;0;39;0;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1988;NP;NP;CF;22,5;1,511883361;8;10773;101;5,6;16,7;1,222716471;1,9;0,462397998;142,1;2,152594078;0,6;1,666666667;14,9;1,173186268;10,6;1,025305865;60,5;1,781755375;41;35;23;0;39;0;180;0;1121;3,049605613;11;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1989;NP;NP;CF;23,9;1,530199698;9;11543;109;5,8;17,6;1,245512668;1,6;0,414973348;167,3;2,223495941;0,4;2,5;6,2;0,792391689;10,6;1,025305865;58,2;1,764922985;41;35;23;0;39;0;180;0;1121;3,049605613;8;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1990;NP;NP;CF;22,7;1,514547753;10;12101;103;5,9;16,4;1,214843848;1,8;0,447158031;135,8;2,13289977;0,6;1,666666667;13,1;1,117271296;10,1;1,004321374;43,1;1,63447727;41;35;23;0;39;0;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
40Jinxian;Jinxian;1991;NP;NP;CF;17,6;1,440909082;11;11214;96;5,9;15,1;1,178976947;1,8;0,447158031;183,3;2,263162465;0,6;1,666666667;13,8;1,139879086;10,3;1,012837225;51,4;1,710963119;41;35;23;0;39;0;180;0;1121;3,049605613;10;23;1188;Quaternary Red Clay;Red soil;R-R;P
