sitename,sitename1,year,treatments,treat,tni_fe,oni,ini,n_fix,n_de,n_in_total,ratio,p2o5,k2o,kin_i,k_o,k_in_total,cain_i,ca_o,ca_in_total,na_o_in,mg_o_in,bc_de_in,treat_no.,ph,ph_de,soc,clay,cec,c1_yield_grain,c1_yield_straw,c2_yield_grain,c2_yield_straw,c1_n_grain,c1_k_grain,c1_ca_grain,c1_mg_grain,c1_na_grain,c1_n_straw,c1_k_straw,c1_ca_straw,c1_mg_straw,c1_na_straw,c2_n_grain,c2_k_grain,c2_ca_grain,c2_mg_grain,c2_na_grain,c2_n_straw,c2_k_straw,c2_ca_straw,c2_mg_straw,c2_na_straw,n_output,n_sur,k_output,ca_output,mg_output,na_output,croptype,ct,in_eq_n,in_eq_k,in_eq_ca,in_eq_na,in_eq_mg,in_eq_bc,up_eq_n,up_eq_k,up_eq_ca,up_eq_mg,up_eq_na,up_eq_bc,bc_sur
33Wuchang,Wuchang,2015,NPKM,NPKMp,262.722015,112.722015,150,30,36.4,329.122015,42.9054318116432,75,150,124.5,47.43,171.93,88.2352941176471,62.775,151.010294117647,9.69525,25.947,0.3,3,6.71,0.41,19.746380795279,55,393.244214769931,3533.351,4283.35475,5441.693875,6966.7015,20.8985447468494,4.49797426951061,0.378431186719615,1.36798138892605,0.0186458794636011,5.00922449699433,15.1245776106365,2.05184750603912,0.404293596784513,0.051948508774841,10.469365445,3.0738701473022,0.268943572477443,1.02598706459058,0.00570968617358576,7.54131824592541,23.6196197704109,3.47919343901044,1.70558268258868,0.496156731345032,204.807374475901,0.887961718029277,261.954754070484,35.8279317147105,24.0306842651012,3.77604253744023,W-R,U-P,2.35087153571429,0.439737789111036,0.753581985716089,0.0421720200842383,0.213511623122814,1.74900341803418,1.46290981768501,0.669990137858894,0.178791016092173,0.197742721786473,0.0164248824659362,1.06294875820348,0.686054659830701
33Wuchang,Wuchang,1981,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,49,316.76875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.3,3,6.3,0,15.6450116009281,55,381.022134570766,3286.2114815768,4462.44842564741,4900,5602.3094890511,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,200.971928371542,0.827120154488984,192.802349480113,23.4449734879213,15.2574107063974,3.8128070751102,W-R,U-P,2.26263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.20917501823512,1.43551377408244,0.49312207814691,0.116996723828141,0.125549563516951,0.0165847994171242,0.752253164909126,1.45692185332599
33Wuchang,Wuchang,1984,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,49,316.76875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.29,3,6.86666666666667,0.566666666666667,18.8783836040217,55,390.657583139985,2225,3817.275,7383.33333333333,8496,20.3216666666667,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,6.42866666666667,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,12.621,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.574,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,227.289450883333,0.639137850833334,255.419765821174,34.5019573310482,18.9887704517376,5.66649425594345,W-R,U-P,2.26263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.19917501823512,1.6234960777381,0.653275886218004,0.172174047263078,0.156254025523453,0.0246478955745203,1.00635185457905,1.19282316365606
33Wuchang,Wuchang,1987,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,49,316.76875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.29,3,6.5,0.2,24.5794663573086,55,407.64680974478,2633.33333333333,3129.75,6833.33333333333,5742,18.469,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,3.853,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,10.067,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,4.879,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,157.50034475,1.13763146607143,187.010374738932,24.2209018879603,15.6277815257841,3.87633092214844,W-R,U-P,2.26263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.19917501823512,1.1250024625,0.478308199433049,0.120868815250064,0.128597255920873,0.0168611129678965,0.744635383571882,1.45453963466324
33Wuchang,Wuchang,1990,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,49,316.76875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.28,3,6.56,0.26,23.3597293705922,55,404.011993524365,1049.16666666667,1657.19068797619,8237.5,8267.86606524087,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,199.218858968581,0.839642078795849,228.961714260344,33.4201173317067,17.2364336884979,5.45469645216757,W-R,U-P,2.26263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.18917501823512,1.42299184977558,0.585605292967581,0.166775374677912,0.14183446771033,0.0237266257532538,0.917941761109076,1.27123325712604
33Wuchang,Wuchang,1996,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,39.2,306.96875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.35,3,7,0.7,17.4245939675174,55,386.325290023202,3144.44444444445,4590.88888888889,5210,5229.20572988224,25.07,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,210.899275975463,0.686210528746694,185.770603128637,22.0852601085878,14.9870607437025,3.57673585907356,W-R,U-P,2.19263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.25917501823512,1.50642339982473,0.475137290185601,0.110211388335684,0.123324918689179,0.0155579460544974,0.724231543264961,1.53494347497016
33Wuchang,Wuchang,1999,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,50.4,318.16875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.35,3,7,0.7,18.3352668213457,55,389.03909512761,1858.33333333333,3926.36630952381,5912.5,5934.29537004391,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,182.677851256808,0.967792133879946,192.782737675681,24.4259583718055,14.694704018338,4.00172818879907,W-R,U-P,2.27263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.25917501823512,1.30484179469148,0.493071917898427,0.121892102259621,0.120919185503707,0.0174065611046334,0.753289766766389,1.50588525146873
33Wuchang,Wuchang,2000,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,49,316.76875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.35,3,7.1,0.8,18.4476678015564,55,389.374050048638,3475,4343.9671875,7025,5108.4,21.79,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,6.161,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,15.005,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,8.232,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,249.945905642188,0.477306031127232,187.17689009623,22.229463052734,16.459071334271,3.51346350426552,W-R,U-P,2.26263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.25917501823512,1.7853278974442,0.478734088428986,0.110930999814033,0.135437739841769,0.0152827264348133,0.740385554519601,1.51878946371552
33Wuchang,Wuchang,2001,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,46.2,313.96875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.35,3,7.28,0.98,16.9128161434978,55,384.800192107623,3333.33333333333,4375.05,6616.66666666667,5299.95,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,221.964710301826,0.657171712129811,190.107072921231,22.785523618338,16.2311292818528,3.63194578115356,W-R,U-P,2.24263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.25917501823512,1.58546221644162,0.486228487993674,0.113705891603064,0.133562059509178,0.0157980960189446,0.74929453512486,1.50988048311026
33Wuchang,Wuchang,2002,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,50.4,318.16875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.35,3,6.9,0.600000000000001,24.907192575406,55,408.62343387471,3016.66666666667,3124.95,6391.66666666667,7525.05,20.994,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,4.388,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,214.445669945354,0.740879143247468,227.689312916531,30.8951375263963,17.6694725052281,5.0255577347718,W-R,U-P,2.27263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.25917501823512,1.53175478532396,0.582350928087746,0.154175046291713,0.145397839993648,0.0218599749078462,0.903783789280953,1.35539122895417
33Wuchang,Wuchang,2003,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,53.2,320.96875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.34,3,7.12,0.82,23.9751960391426,55,405.846084196645,3095.83333333333,3408,5725,9175.5,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,226.904715536052,0.671885960456775,266.074393146989,36.9092340232244,19.2058782046466,6.09062068461017,W-R,U-P,2.29263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.24917501823512,1.62074796811465,0.680526757293769,0.184187005455484,0.158040553010876,0.0264927441620234,1.04924705992215,1.19992795831297
33Wuchang,Wuchang,2004,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,54.6,322.36875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.34,3,7.09,0.79,22.6994289617172,55,402.044298305917,4716.66666666667,5650.5,6466.66666666667,6100.5,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,262.926238028451,0.424589371225353,224.522698654646,26.2513208641887,18.9827315710666,4.19850716456892,W-R,U-P,2.30263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.24917501823512,1.87804455734608,0.574251818249505,0.131001152074399,0.156204333026674,0.0182625026139624,0.879719805964541,1.36945521227058
33Wuchang,Wuchang,2005,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,47.6,315.36875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.33,3,7,0.7,21.1062727272727,55,397.296692727273,3800,4642.732125,6545.83333333333,7912.5,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,251.139931802126,0.458777272841958,253.346590870381,32.6861304197287,19.6807390196374,5.32679515026853,W-R,U-P,2.25263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.23917501823512,1.79385665572947,0.647973417950093,0.163112582562646,0.161948068460295,0.0231702856617156,0.99620435463475,1.24297066360037
33Wuchang,Wuchang,2007,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,46.2,313.96875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.33,3,7.37,1.07,21.2732705800403,55,397.79434632852,4050,4357.06425,6016.66666666667,6823.50792471521,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,240.231515014713,0.526694535609196,225.66204844918,28.5704463663939,18.2006425161622,4.61700623203169,W-R,U-P,2.24263392857143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.23917501823512,1.71593939296223,0.577165883041411,0.142574212118339,0.149768710274941,0.0200828735253133,0.889591678960003,1.34958333927511
33Wuchang,Wuchang,2010,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,42.4,310.16875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.32,3,7.5,1.2,25.8934219020596,55,411.562397268138,4370.83333333333,5175,6730,7632.5,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,267.003645735363,0.308322173318837,254.440892223564,31.90426478922,20.3257492355567,5.17000023737423,W-R,U-P,2.21549107142857,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.22917501823512,1.90716889810973,0.650772264327512,0.159210862763711,0.167255702411493,0.022488265268669,0.999727094771384,1.22944792346373
33Wuchang,Wuchang,2011,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,41.2,308.96875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.32,3,7.4,1.1,20.9096859256462,55,396.710864058426,4166.66666666667,5233.33333333333,7283.33333333333,8020,24.6237405330864,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,8.08066386995547,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,297.534881574889,0.0816704887507904,264.465531426656,33.4227051604688,20.9917155264416,5.42310732760506,W-R,U-P,2.20691964285714,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.22917501823512,2.12524915410635,0.6764118425268,0.166788288639497,0.172735778863951,0.0235892206120256,1.03952513064227,1.18964988759284
33Wuchang,Wuchang,2013,NPKM,NPK1.67Mp,237.76875,87.76875,150,30,38.8,306.56875,36.9134926267645,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.31,3,7.20666666666667,0.906666666666667,20.7794366634056,55,396.322721256949,4925,5333.33333333333,6975,7800,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,13.1736690178003,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.06969232185581,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,284.316335727796,0.158945816230026,262.493672066408,32.796649151523,21.3354381431933,5.29190687975791,W-R,U-P,2.18977678571429,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.21917501823512,2.03083096948426,0.671368504682833,0.163664100761131,0.175564189616896,0.0230185300241943,1.03361532508505,1.18555969315006
33Wuchang,Wuchang,2014,NPKM,NPK1.67Mp,339.21195375,189.21195375,150,30,37.6,406.81195375,55.7798602491024,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.31,3,7.28333333333333,0.983333333333333,27.5588706867059,55,416.525434646384,4450.02225,4733.357,6258.364625,7291.703125,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,16.7466666666667,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.86666666666667,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,278.429087213254,0.917020475262472,241.834858521545,30.5309846882234,19.4788773322213,4.93598401743372,W-R,U-P,2.90579966964286,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.21917501823512,1.98877919438039,0.618530367104312,0.152357825681039,0.160286997179356,0.0214703506478631,0.95264554061257,1.26652947762255
33Wuchang,Wuchang,2015,NPKM,NPK1.67Mp,339.21195375,189.21195375,150,30,36.4,405.61195375,55.7798602491024,75,150,124.5,79.05,203.55,88.2352941176471,104.625,192.860294117647,16.15875,43.245,0.3,3,6.69333333333333,0.393333333333334,21.3708190658439,55,398.085040816215,3766.6855,4016.68675,5925.029625,7725.038625,21.632930143762,3.9411255597247,0.362115421368941,1.02677195234821,0.0139892368543366,5.76453998627559,8.80131971808649,0.0139892368543366,0.43417618157806,0.0259909423109624,10.7533521424022,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,7.58653857484645,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,226.959029210271,1.27609231814092,241.738846222354,31.8022371560047,18.6960098904678,5.18379259812756,W-R,U-P,2.89722824107143,0.520610870549359,0.962424742340671,0.0702867001403972,0.35585270520469,2.20917501823512,1.62113592293051,0.618284800675102,0.158701717431033,0.153844969269433,0.0225482587412147,0.953379746116783,1.25579527211833
36Qiyang,Qiyang,1982,CK,CK,0,0,0,50,49,99,0,0,0,0,0,0,0,0,0,0,0,0.3,1,5.2,0,12.1809744779582,44,303.819303944316,3182.75693650794,2599.96451322751,2555.67883597884,1728.50467195767,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,94.3173310124591,0.0334476356252922,114.008099473737,17.6613936835494,9.16274555696893,2.83826301121249,R-R,P,0.707142857142857,0,0,0,0,0.3,0.673695221517565,0.291593495046426,0.0881351049630689,0.0753980296808799,0.0123457656804315,0.467472395370807,-0.167472395370807
36Qiyang,Qiyang,2000,CK,CK,0,0,0,50,49,99,0,0,0,0,0,0,0,0,0,0,0,0.29,1,6.7,1.5,15.0812064965197,44,312.461995359629,3182.75693650794,2599.96451322751,2555.67883597884,1728.50467195767,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,94.3173310124591,0.0334476356252922,114.008099473737,17.6613936835494,9.16274555696893,2.83826301121249,R-R,P,0.707142857142857,0,0,0,0,0.29,0.673695221517565,0.291593495046426,0.0881351049630689,0.0753980296808799,0.0123457656804315,0.467472395370807,-0.177472395370807
36Qiyang,Qiyang,2002,CK,CK,0,0,0,50,50.4,100.4,0,0,0,0,0,0,0,0,0,0,0,0.29,1,6.75,1.55,14.15313225058,44,309.696334106729,3075.274,1497.776,1912.038,1768.676,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,78.9611227896875,0.153134837216518,87.8507754679928,13.5012778272355,7.41194972569311,2.14777535239059,R-R,P,0.717142857142857,0,0,0,0,0.29,0.564008019926339,0.224692059419445,0.0673750078708293,0.0609911518263165,0.00934230940898357,0.362400528525574,-0.0724005285255742
36Qiyang,Qiyang,2003,CK,CK,0,0,0,50,53.2,103.2,0,0,0,0,0,0,0,0,0,0,0,0.28,1,6.74,1.54,14.3634581420343,44,310.323105263262,3043.368,1418.14,1800.496,1418.14,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,74.6468918693681,0.203950772361656,77.7000906378775,11.8586197403769,6.82453755582038,1.86953592861739,R-R,P,0.737142857142857,0,0,0,0,0.28,0.533192084781201,0.198730099871037,0.0591777021826286,0.0561574783445413,0.00813203442199613,0.322197314820203,-0.0421973148202025
36Qiyang,Qiyang,2004,CK,CK,0,0,0,50,54.6,104.6,0,0,0,0,0,0,0,0,0,0,0,0.34,1,6.255,1.055,14.5737840334886,44,310.949876419796,3091.184,2087.306,1880.218,1274.692,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,79.3531528530797,0.180334622478002,89.9733314812567,13.8535324468626,7.50624917379362,2.20914647050617,R-R,P,0.747142857142857,0,0,0,0,0.34,0.566808234664855,0.23012082745607,0.06913285317063,0.0617671193070859,0.00960925910350021,0.370630059037286,-0.0306300590372862
36Qiyang,Qiyang,2006,CK,CK,0,0,0,50,46.2,96.2,0,0,0,0,0,0,0,0,0,0,0,0.34,1,6.04,0.84,13.5850336429011,44,308.003400255845,2485.658,1481.866,1864.222,1242.872,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,68.1141595420548,0.20061314612818,73.8056438367692,11.3122223380419,6.32635460178458,1.79328776278946,R-R,P,0.687142857142857,0,0,0,0,0.34,0.486529711014677,0.188769444801358,0.0564510321774633,0.0520580506215559,0.00780037312593031,0.305078900726307,0.0349210992736931
36Qiyang,Qiyang,2008,CK,CK,0,0,0,50,44.8,94.8,0,0,0,0,0,0,0,0,0,0,0,0.33,1,6.06,0.859999999999999,12.8914704449451,44,305.936581925936,3121.542,1974.818,1704.09,1146.638,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,76.1637218954701,0.133116272175214,84.116130213139,12.917708448018,7.12814381292706,2.05297290129852,R-R,P,0.677142857142857,0,0,0,0,0.33,0.544026584967644,0.215140121726876,0.06446283970267,0.0586557812213706,0.00892994140697334,0.34718868405789,-0.0171886840578897
36Qiyang,Qiyang,2010,CK,CK,0,0,0,50,42.4,92.4,0,0,0,0,0,0,0,0,0,0,0,0.32,1,6.2075,1.0075,12.005660766815,44,303.296869085109,2995.552,2485.658,2660.926,1991.76,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,94.2510442848135,-0.0132217448915251,117.159041573802,18.1954586054908,9.26647447415274,2.93342260733361,R-R,P,0.66,0,0,0,0,0.32,0.673221744891525,0.299652520886592,0.0908002325739349,0.0762515899950853,0.0127596871779512,0.479464030633563,-0.159464030633563
36Qiyang,Qiyang,2011,CK,CK,0,0,0,50,41.2,91.2,0,0,0,0,0,0,0,0,0,0,0,0.3,1,6.355,1.155,11.9489559164733,44,303.12788863109,2404.81481481481,1560.74074074074,1512.96296296296,621.111111111111,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,59.6937370654036,0.225044735247117,60.3013969672514,9.17294263044342,5.39492556921459,1.43988927859252,R-R,P,0.651428571428571,0,0,0,0,0.3,0.426383836181455,0.154230227317432,0.0457754510227228,0.0443935451077111,0.00626317419106091,0.250662397638926,0.0493376023610735
36Qiyang,Qiyang,2012,CK,CK,0,0,0,50,40,90,0,0,0,0,0,0,0,0,0,0,0,0.3,1,6.41,1.21,12.0069605568445,44,303.300742459397,3248.88888888889,1688.14814814815,3503.7037037037,1958.88888888889,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,11.8524627550199,2.76366865906961,0.263715652553827,0.757175777551669,0.00897946900273039,6.07668291529274,22.6752138407639,3.73066727711473,1.11303575996229,0.643815350380059,102.19673985793,-0.0871195704137832,101.359273215615,15.3866460944852,9.17218218691507,2.4086531237223,R-R,P,0.642857142857143,0,0,0,0,0.3,0.729976713270926,0.259242149187087,0.0767835026422736,0.0754756814393341,0.010477065357735,0.421978398626429,-0.121978398626429
